event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
1744,8,20160830_200002,103,350,,,
1744,9,20160830_200002,103,833,,,
1744,10,20160830_200002,103,937,3,,
1744,11,20160830_200002,103,948,3,,
1744,12,20160830_200002,103,965,3,,
1744,13,20160830_200002,103,993,3,,
1745,1,20170702_165122,58,826,,,
1746,1,20180629_163855,33,75,2,,
1746,2,20180629_163855,33,161,1,,
1746,3,20180629_163855,33,651,,,
1746,4,20180629_163855,33,723,,,
1747,1,20170730_171406,138,939,,,
1747,2,20170730_171406,138,921,,,
1747,3,20170730_171406,138,887,,,
1747,4,20170730_171406,138,859,,,
1747,5,20170730_171406,138,712,,,
1747,6,20170730_171406,138,701,,,
1747,7,20170730_171406,138,502,,,
1747,8,20170730_171406,138,477,,,
1747,9,20170730_171406,138,293,,,
1747,10,20170730_171406,138,423,,,
1747,11,20170730_171406,138,350,,,
1748,1,20180602_205729,23,850,2,,
1748,2,20180602_205729,23,530,2,,
1748,3,20180602_205729,23,655,2,,
1749,1,20180629_163855,6,955,,,
1749,2,20180629_163855,6,968,,,
1749,3,20180629_163855,6,978,,,
1750,1,20180602_204228,126,653,,,
1750,2,20180602_204228,126,874,,,
1750,3,20180602_204228,126,26,3,,
1750,4,20180602_204228,126,55,,,
1750,5,20180602_204228,126,781,,,
1751,1,20180615_201506,97,331,1,,
1751,2,20180615_201506,97,580,3,,
1751,3,20180615_201506,97,891,3,,
1752,1,20150927_142635,5,11,,,
1752,2,20150927_142635,5,42,,,
1752,3,20150927_142635,5,142,,,
1752,4,20150927_142635,5,81,,,
1752,5,20150927_142635,5,179,,,
1752,6,20150927_142635,5,303,,,
1752,7,20150927_142635,5,518,,,
1752,8,20150927_142635,5,543,,,
1752,9,20150927_142635,5,356,,,
1752,10,20150927_142635,5,598,,,
1752,11,20150927_142635,5,692,,,
1752,12,20150927_142635,5,892,,,
1752,13,20150927_142635,5,952,,,
1752,14,20150927_142635,5,974,,,
1752,15,20150927_142635,5,448,,,
1752,16,20150927_142635,5,730,,,
1752,17,20150927_142635,5,31,,,
1753,1,20150914_130211,134,106,,,
1753,2,20150914_130211,134,57,,,
1753,3,20150914_130211,134,126,,,
1753,4,20150914_130211,134,285,,,
1753,5,20150914_130211,134,397,,,
1753,6,20150914_130211,134,645,,,
1753,7,20150914_130211,134,542,,,
1753,8,20150914_130211,134,497,,,
1753,9,20150914_130211,134,513,,,
1753,10,20150914_130211,134,526,,,
1753,11,20150914_130211,134,561,,,
1753,12,20150914_130211,134,632,,,
1753,13,20150914_130211,134,323,,,
1753,14,20150914_130211,134,451,,,
1753,15,20150914_130211,134,140,,,
1753,16,20150914_130211,134,146,,,
1753,17,20150914_130211,134,228,,,
1753,18,20150914_130211,134,242,,,
1753,19,20150914_130211,134,255,,,
1754,1,20160815_203345,133,297,,,
1754,2,20160815_203345,133,934,,,
1754,3,20160815_203345,133,793,,,
1755,1,20180615_195505,62,912,2,,
1755,2,20180615_195505,62,167,,,
1755,3,20180615_195505,62,195,,,
1755,4,20180615_195505,62,250,,,
1755,5,20180615_195505,62,417,,,
1755,6,20180615_195505,62,552,,,
1755,7,20180615_195505,62,938,1,,
1755,8,20180615_195505,62,928,1,,
1755,9,20180615_195505,62,995,,,
1755,10,20180615_195505,62,318,,,
1755,11,20180615_195505,62,491,,,
1756,1,20150927_141634,36,238,,,
1756,2,20150927_141634,36,327,,,
1756,3,20150927_141634,36,200,,,
1756,4,20150927_141634,36,636,,,
1756,5,20150927_141634,36,709,,,
1756,6,20150927_141634,36,890,,,
1756,7,20150927_141634,36,920,,,
1756,8,20150927_141634,36,374,,,
1756,9,20150927_141634,36,534,,,
1757,1,20150902_235935,34,974,7,,
1757,2,20150902_235935,34,842,3,,
1757,3,20150902_235935,34,878,4,,
1757,4,20150902_235935,34,919,4,,
1757,5,20150902_235935,34,905,3,,
1757,6,20150902_235935,34,574,,,
1757,7,20150902_235935,34,313,,,
1757,8,20150902_235935,34,192,,,
1757,9,20150902_235935,34,85,,,
1757,10,20150902_235935,34,70,,,
1757,11,20150902_235935,34,170,,,
1757,12,20150902_235935,34,280,,,
1757,13,20150902_235935,34,248,,,
1757,14,20150902_235935,34,495,,,
1757,15,20150902_235935,34,511,3,,
1757,16,20150902_235935,34,532,2,,
1757,17,20150902_235935,34,399,,,
1757,18,20150902_235935,34,468,,,
1758,1,20180602_204728,111,101,,,
1758,2,20180602_204728,111,128,,,
1758,3,20180602_204728,111,165,,,
1758,4,20180602_204728,111,199,,,
1758,5,20180602_204728,111,271,2,,
1758,6,20180602_204728,111,391,1,,
1758,7,20180602_204728,111,491,,,
1758,8,20180602_204728,111,481,,,
1758,9,20180602_204728,111,501,,,
1758,10,20180602_204728,111,702,1,,
1758,11,20180602_204728,111,772,,,
1758,12,20180602_204728,111,797,,,
1758,13,20180602_204728,111,946,,,
1758,14,20180602_204728,111,411,,,
1758,15,20180602_204728,111,375,,,
1759,1,20150927_140634,61,498,,,
1759,2,20150927_140634,61,492,,,
1759,3,20150927_140634,61,583,,,
1759,4,20150927_140634,61,554,,,
1759,5,20150927_140634,61,539,,,
1759,6,20150927_140634,61,518,,,
1759,7,20150927_140634,61,506,,,
1759,8,20150927_140634,61,854,,,
1759,9,20150927_140634,61,882,,,
1759,10,20150927_140634,61,869,,,
1759,11,20150927_140634,61,941,,,
1759,12,20150927_140634,61,764,,,
1759,13,20150927_140634,61,673,,,
1759,14,20150927_140634,61,725,,,
1759,15,20150927_140634,61,119,,,
1760,1,20180629_161854,3,688,,,
1760,2,20180629_161854,3,550,,,
1760,3,20180629_161854,3,537,,,
1760,4,20180629_161854,3,488,,,
1761,1,20160814_145725,136,549,,,
1762,1,20160815_203846,88,472,,,
1762,2,20160815_203846,88,824,,,
1762,3,20160815_203846,88,929,,,
1762,4,20160815_203846,88,937,,,
1762,5,20160815_203846,88,556,,,
1762,6,20160815_203846,88,370,,,
1762,7,20160815_203846,88,233,,,
1762,8,20160815_203846,88,181,,,
1762,9,20160815_203846,88,86,,,
1762,10,20160815_203846,88,95,,,
1762,11,20160815_203846,88,253,,,
1762,12,20160815_203846,88,319,,,
1763,1,20170715_123918,94,514,,,
1763,2,20170715_123918,94,567,,,
1763,3,20170715_123918,94,623,,,
1763,4,20170715_123918,94,659,,,
1763,5,20170715_123918,94,537,,,
1764,1,20160830_200002,103,992,3,,
1764,2,20160830_200002,103,964,3,,
1764,3,20160830_200002,103,947,3,,
1764,4,20160830_200002,103,937,3,,
1764,5,20160830_200002,103,206,1,,
1764,6,20160830_200002,103,878,,,
1764,7,20160830_200002,103,866,,,
1764,8,20160830_200002,103,844,1,,
1764,9,20160830_200002,103,786,1,,
1764,10,20160830_200002,103,833,,,
1764,11,20160830_200002,103,775,,,
1764,12,20160830_200002,103,668,,,
1764,13,20160830_200002,103,349,,,
1765,1,20180614_122347,11,984,1,,
1765,2,20180614_122347,11,238,,,
1765,3,20180614_122347,11,328,,,
1765,4,20180614_122347,11,342,,,
1765,5,20180614_122347,11,395,,,
1765,6,20180614_122347,11,351,,,
1765,7,20180614_122347,11,180,,,
1765,8,20180614_122347,11,409,,,
1765,9,20180614_122347,11,494,,,
1765,10,20180614_122347,11,504,,,
1765,11,20180614_122347,11,622,,,
1765,12,20180614_122347,11,752,,,
1765,13,20180614_122347,11,830,,,
1766,1,20160814_152226,126,522,,,
1766,2,20160814_152226,126,825,,,
1766,3,20160814_152226,126,932,,,
1766,4,20160814_152226,126,868,,,
1767,1,20150915_193835,4,989,,,
1768,1,20170730_163905,3,551,,,
1768,2,20170730_163905,3,699,,,
1768,3,20170730_163905,3,815,,,
1768,4,20170730_163905,3,779,,,
1768,5,20170730_163905,3,528,,,
1768,6,20170730_163905,3,441,,,
1768,7,20170730_163905,3,488,,,
1768,8,20170730_163905,3,104,,,
1768,9,20170730_163905,3,509,,,
1768,10,20170730_163905,3,253,,,
1770,1,20180602_205729,23,532,5,,
1770,2,20180602_205729,23,654,2,,
1770,3,20180602_205729,23,750,,,
1770,4,20180602_205729,23,848,,,
1770,5,20180602_205729,23,470,,,
1770,6,20180602_205729,23,460,,,
1770,7,20180602_205729,23,266,,,
1770,8,20180602_205729,23,258,,,
1770,9,20180602_205729,23,282,,,
1770,10,20180602_205729,23,273,,,
1770,11,20180602_205729,23,596,,,
1771,1,20180629_154353,60,39,,,
1771,2,20180629_154353,60,84,1,,
1771,3,20180629_154353,60,242,,,
1771,4,20180629_154353,60,764,,,
1772,1,20180602_211730,32,543,4,,
1772,2,20180602_211730,32,692,,,
1772,3,20180602_211730,32,903,,,
1772,4,20180602_211730,32,750,,,
1772,5,20180602_211730,32,758,1,,
1773,1,20160830_194501,1,454,3,,
1773,2,20160830_194501,1,358,,,
1773,3,20160830_194501,1,255,,,
1773,4,20160830_194501,1,73,,,
1773,5,20160830_194501,1,29,,,
1774,1,20180629_161354,31,201,,,
1774,2,20180629_161354,31,186,,,
1774,3,20180629_161354,31,366,,,
1775,1,20160815_203846,88,475,1,,
1775,2,20160815_203846,88,555,,,
1775,3,20160815_203846,88,569,,,
1775,4,20160815_203846,88,824,,,
1775,5,20160815_203846,88,928,,,
1775,6,20160815_203846,88,936,,,
1775,7,20160815_203846,88,371,,,
1775,8,20160815_203846,88,232,,,
1775,9,20160815_203846,88,245,,,
1775,10,20160815_203846,88,254,,,
1775,11,20160815_203846,88,185,,,
1775,12,20160815_203846,88,319,,,
1775,13,20160815_203846,88,96,,,
1775,14,20160815_203846,88,86,,,
1776,1,20180629_154353,60,38,,,
1776,2,20180629_154353,60,82,1,,
1776,3,20180629_154353,60,764,,,
1776,4,20180629_154353,60,242,,,
1777,1,20170730_165906,124,160,,,
1777,2,20170730_165906,124,211,,,
1777,3,20170730_165906,124,279,,,
1777,4,20170730_165906,124,306,,,
1777,5,20170730_165906,124,519,,,
1777,6,20170730_165906,124,614,,,
1777,7,20170730_165906,124,875,,,
1777,8,20170730_165906,124,906,,,
1777,9,20170730_165906,124,953,,,
1778,1,20150902_232433,116,294,4,,
1778,2,20150902_232433,116,67,1,,
1778,3,20150902_232433,116,676,4,,
1778,4,20150902_232433,116,980,3,,
1778,5,20150902_232433,116,865,3,,
1778,6,20150902_232433,116,897,,,
1778,7,20150902_232433,116,818,,,
1778,8,20150902_232433,116,803,,,
1778,9,20150902_232433,116,911,,,
1778,10,20150902_232433,116,586,,,
1778,11,20150902_232433,116,405,,,
1778,12,20150902_232433,116,256,,,
1778,13,20150902_232433,116,89,,,
1779,1,20170715_124919,40,839,,,
1779,2,20170715_124919,40,853,,,
1779,3,20170715_124919,40,457,,,
1780,1,20160802_162939,59,374,,,
1780,2,20160802_162939,59,579,,,
1780,3,20160802_162939,59,864,,,
1780,4,20160802_162939,59,966,,,
1780,5,20160802_162939,59,984,,,
1781,1,20180629_154853,100,153,,,
1781,2,20180629_154853,100,231,,,
1781,3,20180629_154853,100,108,,,
1781,4,20180629_154853,100,86,,,
1781,5,20180629_154853,100,184,,,
1781,6,20180629_154853,100,272,,,
1781,7,20180629_154853,100,294,,,
1781,8,20180629_154853,100,329,,,
1781,9,20180629_154853,100,403,,,
1781,10,20180629_154853,100,449,,,
1781,11,20180629_154853,100,464,,,
1781,12,20180629_154853,100,483,,,
1781,13,20180629_154853,100,518,,,
1781,14,20180629_154853,100,528,,,
1781,15,20180629_154853,100,714,,,
1781,16,20180629_154853,100,869,,,
1781,17,20180629_154853,100,854,,,
1782,1,20170715_124919,40,839,,,
1782,2,20170715_124919,40,506,,,
1782,3,20170715_124919,40,456,,,
1782,4,20170715_124919,40,19,,,
1782,5,20170715_124919,40,988,,,
1782,6,20170715_124919,40,852,,,
1782,7,20170715_124919,40,801,,,
1782,8,20170715_124919,40,564,,,
1782,9,20170715_124919,40,31,,,
1783,1,20180615_195505,62,553,,,
1783,2,20180615_195505,62,166,,,
1783,3,20180615_195505,62,196,,,
1783,4,20180615_195505,62,933,,,
1783,5,20180615_195505,62,913,3,,
1784,1,20150915_193835,72,890,1,,
1784,2,20150915_193835,72,919,1,,
1784,3,20150915_193835,72,935,,,
1784,4,20150915_193835,72,942,,,
1784,5,20150915_193835,72,950,,,
1784,6,20150915_193835,72,763,,,
1784,7,20150915_193835,72,719,,,
1784,8,20150915_193835,72,191,,,
1784,9,20150915_193835,72,204,,,
1785,1,20150927_135133,125,700,,,
1785,2,20150927_135133,125,711,,,
1785,3,20150927_135133,125,952,,,
1785,4,20150927_135133,125,936,,,
1785,5,20150927_135133,125,672,,,
1786,1,20180614_121347,116,620,,,
1786,2,20180614_121347,116,639,,,
1787,1,20180629_154353,60,39,,,
1787,2,20180629_154353,60,85,2,,
1787,3,20180629_154353,60,242,,,
1787,4,20180629_154353,60,763,,,
1787,5,20180629_154353,60,771,,,
1787,6,20180629_154353,60,405,,,
1788,1,20180629_161854,3,686,,,
1788,2,20180629_161854,3,549,,,
1788,3,20180629_161854,3,541,,,
1788,4,20180629_161854,3,489,,,
1789,1,20150902_235435,144,23,,,
1789,2,20150902_235435,144,363,,,
1789,3,20150902_235435,144,602,,,
1789,4,20150902_235435,144,617,,,
1789,5,20150902_235435,144,672,,,
1789,6,20150902_235435,144,713,,,
1789,7,20150902_235435,144,774,,,
1789,8,20150902_235435,144,812,,,
1789,9,20150902_235435,144,878,,,
1789,10,20150902_235435,144,931,,,
1789,11,20150902_235435,144,916,2,,
1790,1,20170730_163905,36,86,,,
1790,2,20170730_163905,36,209,,,
1790,3,20170730_163905,36,319,,,
1790,4,20170730_163905,36,332,,,
1790,5,20170730_163905,36,732,,,
1791,1,20170730_163905,25,929,,,
1791,2,20170730_163905,25,858,,,
1791,3,20170730_163905,25,520,,,
1791,4,20170730_163905,25,439,,,
1791,5,20170730_163905,25,41,,,
1791,6,20170730_163905,25,833,,,
1792,1,20150927_140634,61,120,,,
1792,2,20150927_140634,61,554,1,,
1792,3,20150927_140634,61,583,,,
1792,4,20150927_140634,61,540,,,
1792,5,20150927_140634,61,519,1,,
1792,6,20150927_140634,61,491,1,,
1792,7,20150927_140634,61,501,,,
1792,8,20150927_140634,61,883,,,
1793,1,20150927_141634,29,937,,,
1793,2,20150927_141634,29,239,,,
1793,3,20150927_141634,29,388,,,
1793,4,20150927_141634,29,257,,,
1794,1,20150902_230932,31,310,,,
1794,2,20150902_230932,31,547,,,
1794,3,20150902_230932,31,527,,,
1794,4,20150902_230932,31,634,,,
1794,5,20150902_230932,31,126,,,
1794,6,20150902_230932,31,116,,,
1794,7,20150902_230932,31,395,4,,
1794,8,20150902_230932,31,416,,,
1794,9,20150902_230932,31,566,,,
1795,1,20150902_230432,141,963,3,,
1795,2,20150902_230432,141,889,1,,
1795,3,20150902_230432,141,823,2,,
1795,4,20150902_230432,141,756,2,,
1795,5,20150902_230432,141,701,3,,
1795,6,20150902_230432,141,646,,,
1795,7,20150902_230432,141,578,,,
1796,1,20150927_133132,21,404,,,
1796,2,20150927_133132,21,823,,,
1796,3,20150927_133132,21,851,,,
1797,1,20150927_140634,135,380,,,
1797,2,20150927_140634,135,433,,,
1797,3,20150927_140634,135,390,,,
1797,4,20150927_140634,135,416,,,
1797,5,20150927_140634,135,565,,,
1797,6,20150927_140634,135,586,,,
1797,7,20150927_140634,135,833,,,
1797,8,20150927_140634,135,866,,,
1797,9,20150927_140634,135,917,,,
1797,10,20150927_140634,135,93,,,
1798,1,20170715_122918,75,661,,,
1798,2,20170715_122918,75,754,,,
1798,3,20170715_122918,75,774,,,
1799,1,20160815_203846,22,219,,,
1799,2,20160815_203846,22,328,,,
1799,3,20160815_203846,22,814,,,
1799,4,20160815_203846,22,975,1,,
1799,5,20160815_203846,22,926,3,,
1799,6,20160815_203846,22,757,1,,
1799,7,20160815_203846,22,807,,,
1800,1,20180629_154353,24,114,,,
1800,2,20180629_154353,24,137,,,
1800,3,20180629_154353,24,187,,,
1800,4,20180629_154353,24,390,,,
1800,5,20180629_154353,24,375,,,
1800,6,20180629_154353,24,295,,,
1800,7,20180629_154353,24,726,,,
1800,8,20180629_154353,24,740,,,
1800,9,20180629_154353,24,802,,,
1800,10,20180629_154353,24,834,,,
1800,11,20180629_154353,24,814,,,
1800,12,20180629_154353,24,923,,,
1800,13,20180629_154353,24,961,,,
1800,14,20180629_154353,24,862,,,
1800,15,20180629_154353,24,881,1,,
1800,16,20180629_154353,24,776,1,,
1800,17,20180629_154353,24,457,,,
1800,18,20180629_154353,24,662,,,
1800,19,20180629_154353,24,269,1,,
1801,1,20170715_130920,115,396,,,
1801,2,20170715_130920,115,405,,,
1802,1,20170715_125919,97,944,,,
1802,2,20170715_125919,97,371,,,
1802,3,20170715_125919,97,266,,,
1802,4,20170715_125919,97,388,,,
1803,1,20150915_192835,76,896,,,
1803,2,20150915_192835,76,988,,,
1803,3,20150915_192835,76,951,,,
1804,1,20180602_212230,112,978,,,
1804,2,20180602_212230,112,952,3,,
1804,3,20180602_212230,112,626,3,,
1804,4,20180602_212230,112,697,2,,
1804,5,20180602_212230,112,776,,,
1804,6,20180602_212230,112,741,,,
1804,7,20180602_212230,112,720,,,
1804,8,20180602_212230,112,428,,,
1804,9,20180602_212230,112,259,,,
1804,10,20180602_212230,112,240,,,
1804,11,20180602_212230,112,202,,,
1804,12,20180602_212230,112,188,,,
1804,13,20180602_212230,112,177,,,
1804,14,20180602_212230,112,218,,,
1804,15,20180602_212230,112,914,,,
1805,1,20170702_170122,113,445,1,,
1806,1,20160830_195502,117,77,2,,
1806,2,20160830_195502,117,413,,,
1806,3,20160830_195502,117,261,3,,
1806,4,20160830_195502,117,842,3,,
1806,5,20160830_195502,117,953,,,
1806,6,20160830_195502,117,882,,,
1806,7,20160830_195502,117,927,,,
1806,8,20160830_195502,117,492,,,
1806,9,20160830_195502,117,560,,,
1806,10,20160830_195502,117,537,,,
1806,11,20160830_195502,117,137,,,
1806,12,20160830_195502,117,397,,,
1806,13,20160830_195502,117,346,,,
1806,14,20160830_195502,117,638,,,
1806,15,20160830_195502,117,747,,,
1806,16,20160830_195502,117,724,,,
1806,17,20160830_195502,117,708,3,,
1806,18,20160830_195502,117,902,,,
1806,19,20160830_195502,117,984,,,
1806,20,20160830_195502,117,995,,,
1807,1,20150927_140634,29,740,,,
1807,2,20150927_140634,29,923,,,
1807,3,20150927_140634,29,910,,,
1807,4,20150927_140634,29,848,,,
1807,5,20150927_140634,29,941,,,
1807,6,20150927_140634,29,965,,,
1807,7,20150927_140634,29,1000,,,
1807,8,20150927_140634,29,251,,,
1808,1,20180614_114846,30,142,,,
1809,1,20180614_120347,5,941,,,
1810,1,20150915_192335,1,78,,,
1810,2,20150915_192335,1,117,,,
1810,3,20150915_192335,1,142,,,
1810,4,20150915_192335,1,152,,,
1810,5,20150915_192335,1,184,,,
1810,6,20150915_192335,1,355,,,
1810,7,20150915_192335,1,383,,,
1810,8,20150915_192335,1,390,,,
1810,9,20150915_192335,1,507,,,
1810,10,20150915_192335,1,545,,,
1810,11,20150915_192335,1,788,,,
1810,12,20150915_192335,1,674,,,
1811,1,20170714_160825,6,610,,,
1811,2,20170714_160825,6,311,,,
1812,1,20180629_161354,31,186,,,
1812,2,20180629_161354,31,201,,,
1812,3,20180629_161354,31,366,,,
1812,4,20180629_161354,31,577,,,
1813,1,20170702_162120,66,517,,,
1814,1,20150914_131712,81,501,,,
1814,2,20150914_131712,81,397,,,
1814,3,20150914_131712,81,756,,,
1814,4,20150914_131712,81,339,,,
1814,5,20150914_131712,81,156,,,
1814,6,20150914_131712,81,210,,,
1815,1,20150927_141134,75,581,,,
1815,2,20150927_141134,75,568,,,
1815,3,20150927_141134,75,609,,,
1815,4,20150927_141134,75,619,,,
1815,5,20150927_141134,75,630,,,
1815,6,20150927_141134,75,641,,,
1815,7,20150927_141134,75,656,,,
1815,8,20150927_141134,75,984,,,
1815,9,20150927_141134,75,878,,,
1816,1,20160802_155938,144,313,,,
1816,2,20160802_155938,144,338,,,
1816,3,20160802_155938,144,797,,,
1818,1,20180629_162355,40,401,,,
1818,2,20180629_162355,40,474,,,
1818,3,20180629_162355,40,511,,,
1818,4,20180629_162355,40,519,,,
1818,5,20180629_162355,40,360,,,
1818,6,20180629_162355,40,350,,,
1818,7,20180629_162355,40,581,,,
1818,8,20180629_162355,40,727,,,
1819,1,20160830_200002,103,207,,,
1819,2,20160830_200002,103,668,,,
1819,3,20160830_200002,103,349,,,
1819,4,20160830_200002,103,773,,,
1819,5,20160830_200002,103,834,,,
1819,6,20160830_200002,103,867,,,
1819,7,20160830_200002,103,845,,,
1819,8,20160830_200002,103,787,,,
1819,9,20160830_200002,103,937,4,,
1819,10,20160830_200002,103,949,3,,
1819,11,20160830_200002,103,962,4,,
1819,12,20160830_200002,103,994,3,,
1820,1,20150927_140634,135,917,,,
1820,2,20150927_140634,135,835,,,
1820,3,20150927_140634,135,867,,,
1820,4,20150927_140634,135,587,,,
1820,5,20150927_140634,135,565,,,
1820,6,20150927_140634,135,434,,,
1820,7,20150927_140634,135,377,,,
1820,8,20150927_140634,135,389,,,
1820,9,20150927_140634,135,416,,,
1820,10,20150927_140634,135,527,,,
1820,11,20150927_140634,135,553,,,
1820,12,20150927_140634,135,92,,,
1821,1,20150927_141634,36,324,,,
1821,2,20150927_141634,36,373,,,
1821,3,20150927_141634,36,411,,,
1821,4,20150927_141634,36,535,,,
1821,5,20150927_141634,36,623,,,
1821,6,20150927_141634,36,636,,,
1821,7,20150927_141634,36,679,,,
1821,8,20150927_141634,36,708,,,
1821,9,20150927_141634,36,888,,,
1821,10,20150927_141634,36,922,,,
1821,11,20150927_141634,36,238,,,
1821,12,20150927_141634,36,201,4,,
1821,13,20150927_141634,36,268,,,
1821,14,20150927_141634,36,65,,,
1821,15,20150927_141634,36,14,,,
1822,1,20180629_154853,100,717,,,
1822,2,20180629_154853,100,230,,,
1822,3,20180629_154853,100,86,,,
1822,4,20180629_154853,100,108,,,
1822,5,20180629_154853,100,151,,,
1822,6,20180629_154853,100,106,,,
1822,7,20180629_154853,100,329,,,
1822,8,20180629_154853,100,272,,,
1822,9,20180629_154853,100,293,,,
1822,10,20180629_154853,100,404,,,
1822,11,20180629_154853,100,448,,,
1822,12,20180629_154853,100,464,,,
1822,13,20180629_154853,100,481,,,
1822,14,20180629_154853,100,526,,,
1823,1,20160814_153226,111,370,,,
1823,2,20160814_153226,111,266,,,
1823,3,20160814_153226,111,903,,,
1823,4,20160814_153226,111,948,,,
1823,5,20160814_153226,111,935,,,
1824,1,20170730_170906,140,193,,,
1824,2,20170730_170906,140,48,,,
1824,3,20170730_170906,140,507,,,
1824,4,20170730_170906,140,556,,,
1824,5,20170730_170906,140,828,,,
1824,6,20170730_170906,140,455,,,
1824,7,20170730_170906,140,894,,,
1825,1,20170730_165906,124,18,,,
1825,2,20170730_165906,124,75,,,
1825,3,20170730_165906,124,953,,,
1825,4,20170730_165906,124,905,1,,
1825,5,20170730_165906,124,875,,,
1825,6,20170730_165906,124,517,,,
1825,7,20170730_165906,124,306,,,
1825,8,20170730_165906,124,161,,,
1825,9,20170730_165906,124,211,,,
1825,10,20170730_165906,124,279,,,
1825,11,20170730_165906,124,598,,,
1825,12,20170730_165906,124,588,,,
1825,13,20170730_165906,124,724,,,
1825,14,20170730_165906,124,766,,,
1825,15,20170730_165906,124,299,,,
1825,16,20170730_165906,124,612,,,
1825,17,20170730_165906,124,620,,,
1825,18,20170730_165906,124,575,,,
1825,19,20170730_165906,124,488,,,
1825,20,20170730_165906,124,381,,,
1825,21,20170730_165906,124,995,,,
1826,1,20160815_203345,119,84,,,
1826,2,20160815_203345,119,176,,,
1826,3,20160815_203345,119,696,,,
1826,4,20160815_203345,119,710,,,
1827,1,20150902_233934,55,470,2,,
1827,2,20150902_233934,55,757,4,,
1827,3,20150902_233934,55,782,2,,
1827,4,20150902_233934,55,572,,,
1827,5,20150902_233934,55,532,,,
1827,6,20150902_233934,55,506,,,
1827,7,20150902_233934,55,556,,,
1827,8,20150902_233934,55,488,,,
1827,9,20150902_233934,55,303,,,
1827,10,20150902_233934,55,839,,,
1828,1,20180614_120347,5,78,,,
1828,2,20180614_120347,5,166,,,
1828,3,20180614_120347,5,211,,,
1828,4,20180614_120347,5,116,,,
1828,5,20180614_120347,5,466,,,
1828,6,20180614_120347,5,546,,,
1828,7,20180614_120347,5,589,,,
1828,8,20180614_120347,5,787,,,
1828,9,20180614_120347,5,659,,,
1828,10,20180614_120347,5,620,,,
1828,11,20180614_120347,5,941,,,
1829,1,20170715_122918,75,661,,,
1829,2,20170715_122918,75,753,,,
1829,3,20170715_122918,75,775,,,
1832,1,20160815_203345,133,935,,,
1832,2,20160815_203345,133,978,,,
1832,3,20160815_203345,133,793,,,
1832,4,20160815_203345,133,297,4,,
1832,5,20160815_203345,133,592,1,,
1832,6,20160815_203345,133,623,,,
1832,7,20160815_203345,133,642,,,
1832,8,20160815_203345,133,850,,,
1832,9,20160815_203345,133,822,,,
1832,10,20160815_203345,133,882,,,
1832,11,20160815_203345,133,870,,,
1833,1,20180614_114846,122,406,,,
1833,2,20180614_114846,122,417,,,
1833,3,20180614_114846,122,435,,,
1833,4,20180614_114846,122,619,,,
1833,5,20180614_114846,122,453,,,
1833,6,20180614_114846,122,471,,,
1834,1,20150914_130211,134,65,,,
1834,2,20150914_130211,134,105,,,
1834,3,20150914_130211,134,127,,,
1834,4,20150914_130211,134,285,,,
1834,5,20150914_130211,134,322,,,
1834,6,20150914_130211,134,395,,,
1834,7,20150914_130211,134,452,,,
1834,8,20150914_130211,134,498,,,
1834,9,20150914_130211,134,646,,,
1834,10,20150914_130211,134,513,,,
1834,11,20150914_130211,134,526,,,
1834,12,20150914_130211,134,540,,,
1834,13,20150914_130211,134,559,,,
1834,14,20150914_130211,134,633,,,
1834,15,20150914_130211,134,146,,,
1835,1,20150927_140134,146,575,,,
1835,2,20150927_140134,146,612,,,
1835,3,20150927_140134,146,604,,,
1835,4,20150927_140134,146,631,,,
1835,5,20150927_140134,146,663,,,
1836,1,20180614_114846,122,418,,,
1836,2,20180614_114846,122,435,,,
1836,3,20180614_114846,122,619,,,
1836,4,20180614_114846,122,406,,,
1837,1,20170702_161120,28,596,,,
1837,2,20170702_161120,28,549,,,
1837,3,20170702_161120,28,273,,,
1838,1,20180614_115346,111,150,,,
1838,2,20180614_115346,111,120,,,
1838,3,20180614_115346,111,89,,,
1838,4,20180614_115346,111,237,,,
1838,5,20180614_115346,111,846,,,
1839,1,20150914_131712,89,24,,,
1839,2,20150914_131712,89,35,,,
1839,3,20150914_131712,89,182,,,
1839,4,20150914_131712,89,388,,,
1839,5,20150914_131712,89,425,,,
1839,6,20150914_131712,89,451,,,
1839,7,20150914_131712,89,460,,,
1839,8,20150914_131712,89,627,,,
1839,9,20150914_131712,89,642,,,
1839,10,20150914_131712,89,658,,,
1839,11,20150914_131712,89,738,,,
1839,12,20150914_131712,89,748,,,
1839,13,20150914_131712,89,787,,,
1839,14,20150914_131712,89,817,,,
1839,15,20150914_131712,89,865,,,
1839,16,20150914_131712,89,881,,,
1839,17,20150914_131712,89,937,,,
1839,18,20150914_131712,89,981,,,
1839,19,20150914_131712,89,211,,,
1839,20,20150914_131712,89,930,,,
1840,1,20170715_121917,23,703,,,
1840,2,20170715_121917,23,675,,,
1840,3,20170715_121917,23,564,,,
1840,4,20170715_121917,23,179,,,
1841,1,20170714_160325,86,171,,,
1842,1,20180629_162355,40,727,,,
1842,2,20180629_162355,40,523,,,
1842,3,20180629_162355,40,513,,,
1842,4,20180629_162355,40,475,,,
1842,5,20180629_162355,40,361,,,
1842,6,20180629_162355,40,351,,,
1842,7,20180629_162355,40,487,,,
1842,8,20180629_162355,40,583,,,
1842,9,20180629_162355,40,402,,,
1843,1,20180629_155854,11,945,,,
1843,2,20180629_155854,11,912,,,
