image,xmin,ymin,xmax,ymax,label
ch1_20180629_155353_823_s94.png,942,0,968,162,Blesk s chvostíkom
ch1_20180629_155353_823_s94.png,1167,0,1185,162,Blesk
ch1_20180629_155353_823_s94.png,1255,0,1269,162,Blesk
ch1_20180629_155353_823_s94.png,1333,0,1356,162,Blesk
ch1_20180629_155353_823_s94.png,376,0,388,162,Blesk
ch1_20180629_155353_823_s94.png,524,0,547,162,Blesk
ch1_20180629_155353_823_s94.png,1058,0,1083,162,Blesk
ch1_20180629_155353_823_s94.png,427,0,444,162,Blesk
ch1_20180629_155353_823_s94.png,401,0,422,162,Blesk
ch1_20160815_210347_173_s140.png,451,0,463,162,Blesk
ch1_20160815_210347_173_s140.png,683,0,697,162,Blesk
ch1_20160815_210347_173_s140.png,892,0,906,162,Blesk
ch1_20160815_210347_173_s140.png,962,0,974,162,Blesk
ch1_20180615_194505_040_s51.png,1087,0,1099,162,Blesk
ch1_20180614_114846_456_s97.png,1251,0,1272,162,Blesk s chvostíkom
ch1_20180614_114846_456_s97.png,48,0,68,162,Blesk
ch1_20160815_210347_173_s126.png,1143,0,1163,162,Blesk
ch1_20160815_210347_173_s126.png,1010,0,1041,162,Blesk s chvostíkom
ch1_20160815_210347_173_s126.png,868,0,881,162,Blesk
ch1_20160815_210347_173_s126.png,1058,0,1081,162,Blesk s chvostíkom
ch1_20160815_210347_173_s126.png,1112,0,1127,162,Blesk
ch1_20160815_210347_173_s126.png,1084,0,1106,162,Blesk s chvostíkom
ch1_20160815_210347_173_s126.png,765,0,782,162,Blesk s chvostíkom
ch1_20160815_210347_173_s126.png,727,0,739,162,Blesk s chvostíkom
ch1_20160815_210347_173_s126.png,746,0,765,162,Blesk s chvostíkom
ch1_20150927_134633_618_s91.png,495,0,502,162,Blesk
ch1_20150927_134633_618_s91.png,361,0,370,162,Blesk
ch1_20150927_134633_618_s91.png,243,0,252,162,Blesk
ch1_20150927_134633_618_s91.png,60,0,67,162,Blesk
ch1_20150927_134633_618_s91.png,1217,0,1225,162,Blesk
ch1_20150927_134633_618_s91.png,1079,0,1088,162,Blesk
ch1_20150927_134633_618_s91.png,1052,0,1062,162,Blesk
ch1_20150927_134633_618_s91.png,1286,0,1290,162,Blesk
ch1_20150927_134633_618_s91.png,1249,0,1255,162,Blesk
ch1_20150927_134633_618_s91.png,1239,0,1247,162,Blesk
ch1_20150927_134633_618_s91.png,981,0,990,162,Blesk
ch1_20150927_134633_618_s91.png,714,0,721,162,Blesk s chvostíkom
ch1_20150927_134633_618_s91.png,701,0,709,162,Blesk s chvostíkom
ch1_20150927_134633_618_s91.png,166,0,174,162,Blesk s chvostíkom
ch1_20150927_134633_618_s91.png,104,0,114,162,Blesk s chvostíkom
ch1_20150927_134633_618_s91.png,156,0,162,162,Blesk
ch1_20150927_134633_618_s91.png,649,0,656,162,Blesk
ch1_20150927_134633_618_s91.png,1334,0,1344,162,Blesk s chvostíkom
ch1_20180602_212730_544_s35.png,768,0,795,162,Blesk s chvostíkom
ch1_20180602_212730_544_s35.png,837,0,849,162,Blesk
ch1_20180602_212730_544_s35.png,863,0,887,162,Blesk s chvostíkom
ch1_20180602_212730_544_s35.png,514,0,524,162,Blesk
ch1_20180602_212730_544_s35.png,982,0,1014,162,Blesk s chvostíkom
ch1_20180602_212730_544_s35.png,1202,0,1216,162,Blesk
ch1_20180629_160354_248_s95.png,114,0,127,162,Blesk
ch1_20180629_160354_248_s95.png,290,0,303,162,Blesk
ch1_20180629_160354_248_s95.png,389,0,402,162,Blesk
ch1_20180629_160354_248_s95.png,546,0,564,162,Blesk
ch1_20180629_160354_248_s95.png,670,0,700,162,Blesk
ch1_20180629_160354_248_s95.png,805,0,821,162,Blesk
ch1_20180629_160354_248_s95.png,983,0,994,162,Blesk
ch1_20180629_160354_248_s95.png,1131,0,1143,162,Blesk
ch1_20180629_160354_248_s95.png,1168,0,1181,162,Blesk
ch1_20180629_160354_248_s95.png,1222,0,1237,162,Blesk
ch1_20180614_114846_456_s92.png,446,0,462,162,Blesk s chvostíkom
ch1_20180614_114846_456_s92.png,11,0,18,162,Blesk
ch1_20180614_114846_456_s92.png,481,0,490,162,Blesk
ch1_20180614_114846_456_s92.png,532,0,547,162,Blesk
ch1_20180614_114846_456_s92.png,802,0,814,162,Blesk
ch1_20180614_114846_456_s92.png,751,0,763,162,Blesk
ch1_20180614_114846_456_s92.png,831,0,844,162,Blesk
ch1_20180614_114846_456_s92.png,1114,0,1127,162,Blesk
ch1_20180614_114846_456_s92.png,1177,0,1191,162,Blesk
ch1_20180614_114846_456_s92.png,1335,0,1349,162,Blesk
ch1_20180614_114846_456_s92.png,1209,0,1221,162,Blesk
ch1_20180614_114846_456_s92.png,90,0,100,162,Blesk
ch1_20180614_114846_456_s92.png,188,0,201,162,Blesk
ch1_20180614_114846_456_s92.png,164,0,171,162,Blesk
ch1_20180614_114846_456_s92.png,641,0,649,162,Blesk
ch1_20180629_161854_877_s53.png,513,0,522,162,Blesk
ch1_20180629_161854_877_s53.png,618,0,628,162,Blesk
ch1_20180629_161854_877_s53.png,1319,0,1331,162,Blesk
ch1_20180629_161854_877_s53.png,1124,0,1137,162,Blesk
ch1_20150915_192335_000_s133.png,312,0,326,162,Blesk
ch1_20150915_192335_000_s133.png,393,0,404,162,Blesk
ch1_20150915_192335_000_s133.png,469,0,486,162,Blesk
ch1_20150915_192335_000_s133.png,427,0,442,162,Blesk
ch1_20150915_192335_000_s133.png,408,0,424,162,Blesk
ch1_20150915_192335_000_s133.png,611,0,628,162,Blesk
ch1_20150915_192335_000_s133.png,846,0,861,162,Blesk
ch1_20150915_192335_000_s133.png,641,0,653,162,Blesk
ch1_20150915_192335_000_s133.png,1042,0,1054,162,Blesk
ch1_20150915_192335_000_s133.png,1117,0,1129,162,Blesk
ch1_20150915_192335_000_s133.png,1186,0,1199,162,Blesk
ch1_20150915_192335_000_s133.png,1276,0,1294,162,Blesk
ch1_20150915_192335_000_s133.png,1216,0,1235,162,Blesk
ch1_20160830_195502_059_s68.png,1027,0,1042,162,Blesk
ch1_20160830_195502_059_s68.png,644,0,651,162,Blesk
ch1_20160830_195502_059_s68.png,913,0,921,162,Blesk
ch1_20160830_195502_059_s68.png,1077,0,1090,162,Blesk
ch1_20160830_195502_059_s68.png,1380,0,1388,162,Blesk
ch1_20160830_195502_059_s68.png,1367,0,1380,162,Blesk s chvostíkom
ch1_20160830_195502_059_s68.png,829,0,837,162,Blesk
ch1_20160830_195502_059_s68.png,811,0,823,162,Blesk
ch1_20160830_195502_059_s68.png,1152,0,1163,162,Blesk
ch1_20150914_133213_144_s29.png,280,0,288,162,Blesk
ch1_20150914_133213_144_s29.png,301,0,310,162,Blesk
ch1_20150914_133213_144_s29.png,325,0,332,162,Blesk
ch1_20150914_133213_144_s29.png,589,0,600,162,Blesk
ch1_20150914_133213_144_s29.png,662,0,673,162,Blesk
ch1_20150914_133213_144_s29.png,945,0,959,162,Blesk
ch1_20150914_133213_144_s29.png,979,0,990,162,Blesk
ch1_20150914_133213_144_s29.png,1034,0,1042,162,Blesk
ch1_20170714_152824_067_s46.png,1115,0,1127,162,Blesk
ch1_20170714_152824_067_s46.png,1269,0,1283,162,Blesk
ch1_20170714_152824_067_s46.png,569,0,577,162,Blesk
ch1_20160802_161439_103_s24.png,662,0,669,162,Blesk
ch1_20160802_161439_103_s24.png,633,0,653,162,Blesk
ch1_20160802_161439_103_s24.png,907,0,924,162,Blesk
ch1_20160802_161439_103_s24.png,672,0,694,162,Blesk
ch1_20180629_160854_456_s126.png,189,0,196,162,Blesk
ch1_20180629_160854_456_s126.png,294,0,305,162,Blesk
ch1_20180629_160854_456_s126.png,393,0,403,162,Blesk
ch1_20180629_160854_456_s126.png,654,0,665,162,Blesk
ch1_20180629_160854_456_s126.png,712,0,723,162,Blesk
ch1_20180629_160854_456_s126.png,602,0,616,162,Blesk
ch1_20180629_160854_456_s126.png,371,0,381,162,Blesk
ch1_20180629_160854_456_s126.png,935,0,945,162,Blesk
ch1_20180629_160854_456_s126.png,1238,0,1253,162,Blesk
ch1_20180629_160854_456_s126.png,1285,0,1293,162,Blesk
ch1_20180629_160854_456_s126.png,1378,0,1386,162,Blesk
ch1_20180629_160854_456_s126.png,1411,0,1420,162,Blesk
ch1_20180615_204007_306_s125.png,619,0,634,162,Blesk
ch1_20180615_204007_306_s125.png,594,0,609,162,Blesk
ch1_20180615_204007_306_s125.png,534,0,572,162,Blesk s chvostíkom
ch1_20180615_204007_306_s125.png,333,0,343,162,Blesk
ch1_20180614_122347_884_s139.png,842,0,854,162,Blesk
ch1_20180614_122347_884_s139.png,1112,0,1123,162,Blesk
ch1_20180614_122347_884_s139.png,123,0,130,162,Blesk
ch1_20180614_122347_884_s139.png,682,0,692,162,Blesk
ch1_20150915_184333_173_s82.png,17,0,29,162,Blesk
ch1_20150915_184333_173_s82.png,282,0,289,162,Blesk
ch1_20150915_184333_173_s82.png,406,0,419,162,Blesk
ch1_20150915_184333_173_s82.png,513,0,521,162,Blesk
ch1_20150915_184333_173_s82.png,493,0,502,162,Blesk
ch1_20150915_184333_173_s82.png,453,0,471,162,Blesk
ch1_20150915_184333_173_s82.png,1331,0,1359,162,Blesk s chvostíkom
ch1_20180614_120847_272_s48.png,1360,0,1367,162,Blesk
ch1_20160802_160938_887_s33.png,164,0,171,162,Blesk
ch1_20160802_160938_887_s33.png,16,0,24,162,Blesk
ch1_20160802_160938_887_s33.png,50,0,58,162,Blesk
ch1_20160802_160938_887_s33.png,244,0,250,162,Blesk
ch1_20160802_160938_887_s33.png,266,0,273,162,Blesk
ch1_20160802_160938_887_s33.png,706,0,714,162,Blesk
ch1_20160802_160938_887_s33.png,724,0,732,162,Blesk
ch1_20160802_160938_887_s33.png,993,0,1001,162,Blesk
ch1_20160802_160938_887_s33.png,1110,0,1119,162,Blesk
ch1_20160802_160938_887_s33.png,1145,0,1152,162,Blesk
ch1_20160802_160938_887_s33.png,1356,0,1368,162,Blesk
ch1_20160802_160938_887_s33.png,1279,0,1289,162,Blesk
ch1_20160802_160938_887_s33.png,338,0,345,162,Blesk
ch1_20180615_204007_306_s49.png,979,0,997,162,Blesk
ch1_20180629_160854_456_s126.png,1235,0,1258,162,Blesk s chvostíkom
ch1_20180629_160854_456_s126.png,1282,0,1294,162,Blesk
ch1_20180629_160854_456_s126.png,295,0,308,162,Blesk s chvostíkom
ch1_20180629_160854_456_s126.png,185,0,200,162,Blesk s chvostíkom
ch1_20180629_160854_456_s126.png,709,0,725,162,Blesk
ch1_20180629_160854_456_s126.png,1377,0,1388,162,Blesk
ch1_20180615_204007_306_s81.png,781,0,816,162,Blesk s chvostíkom
ch1_20180615_204007_306_s81.png,1005,0,1035,162,Blesk s chvostíkom
ch1_20180615_204007_306_s81.png,956,0,985,162,Blesk s chvostíkom
ch1_20180615_204007_306_s81.png,912,0,946,162,Blesk s chvostíkom
ch1_20180615_204007_306_s81.png,133,0,155,162,Blesk s chvostíkom
ch1_20180615_204007_306_s81.png,1058,0,1076,162,Blesk
ch1_20180615_204007_306_s81.png,264,0,285,162,Blesk
ch1_20160814_152726_476_s79.png,428,0,442,162,Blesk
ch1_20160814_152726_476_s79.png,751,0,761,162,Blesk
ch1_20160814_152726_476_s79.png,1084,0,1096,162,Blesk
ch1_20150914_125211_333_s116.png,19,0,32,162,Blesk
ch1_20150914_125211_333_s116.png,274,0,286,162,Blesk
ch1_20150914_125211_333_s116.png,198,0,205,162,Blesk
ch1_20150914_125211_333_s116.png,255,0,267,162,Blesk
ch1_20150914_125211_333_s116.png,188,0,194,162,Blesk
ch1_20150914_125211_333_s116.png,167,0,184,162,Blesk
ch1_20150914_125211_333_s116.png,136,0,148,162,Blesk
ch1_20150914_125211_333_s116.png,317,0,333,162,Blesk
ch1_20150914_125211_333_s116.png,613,0,624,162,Blesk
ch1_20150914_125211_333_s116.png,769,0,785,162,Blesk
ch1_20150914_125211_333_s116.png,925,0,941,162,Blesk
ch1_20150914_125211_333_s116.png,1034,0,1041,162,Blesk
ch1_20150914_125211_333_s116.png,1026,0,1031,162,Blesk
ch1_20150914_125211_333_s116.png,1066,0,1073,162,Blesk
ch1_20150914_125211_333_s116.png,795,0,807,162,Blesk
ch1_20150914_125211_333_s116.png,477,0,489,162,Blesk
ch1_20150914_125211_333_s116.png,431,0,442,162,Blesk
ch1_20150914_125211_333_s116.png,359,0,367,162,Blesk
ch1_20150914_125211_333_s116.png,653,0,669,162,Blesk
ch1_20150927_133132_913_s112.png,283,0,298,162,Blesk
ch1_20150927_133132_913_s112.png,1007,0,1021,162,Blesk
ch1_20150927_133132_913_s112.png,952,0,963,162,Blesk
ch1_20150927_133132_913_s112.png,791,0,805,162,Blesk
ch1_20150927_133132_913_s112.png,130,0,138,162,Blesk
ch1_20150927_133132_913_s112.png,662,0,673,162,Blesk
ch1_20150927_133132_913_s112.png,842,0,855,162,Blesk
ch1_20150927_133132_913_s112.png,875,0,897,162,Blesk
ch1_20150927_133132_913_s112.png,1080,0,1092,162,Blesk
ch1_20150927_133132_913_s112.png,1057,0,1066,162,Blesk
ch1_20180602_210229_548_s91.png,467,0,480,162,Blesk
ch1_20180602_210229_548_s91.png,359,0,370,162,Blesk
ch1_20180602_210229_548_s91.png,256,0,267,162,Blesk
ch1_20180602_210229_548_s91.png,287,0,297,162,Blesk
ch1_20180602_210229_548_s91.png,787,0,807,162,Blesk
ch1_20180602_210229_548_s91.png,892,0,917,162,Blesk s chvostíkom
ch1_20180602_210229_548_s91.png,917,0,950,162,Blesk s chvostíkom
ch1_20170730_164905_817_s118.png,1325,0,1339,162,Blesk
ch1_20170730_164905_817_s118.png,1383,0,1394,162,Blesk
ch1_20160815_204846_498_s114.png,1186,0,1200,162,Blesk
ch1_20160815_204846_498_s114.png,851,0,859,162,Blesk
ch1_20160815_204846_498_s114.png,483,0,492,162,Blesk
ch1_20160815_204846_498_s114.png,566,0,573,162,Blesk
ch1_20160815_204846_498_s114.png,474,0,482,162,Blesk
ch1_20160815_204846_498_s114.png,455,0,467,162,Blesk
ch1_20160815_204846_498_s114.png,440,0,452,162,Blesk
ch1_20160830_191500_286_s7.png,1078,0,1088,162,Blesk
ch1_20160830_191500_286_s7.png,928,0,939,162,Blesk
ch1_20160830_191500_286_s7.png,897,0,905,162,Blesk
ch1_20160830_191500_286_s7.png,613,0,622,162,Blesk
ch1_20160830_191500_286_s7.png,522,0,529,162,Blesk
ch1_20160830_191500_286_s7.png,516,0,522,162,Blesk
ch1_20160830_191500_286_s7.png,192,0,200,162,Blesk
ch1_20160830_191500_286_s7.png,241,0,257,162,Blesk
ch1_20160830_191500_286_s7.png,280,0,295,162,Blesk s chvostíkom
ch1_20160830_191500_286_s7.png,549,0,575,162,Blesk s chvostíkom
ch1_20160830_191500_286_s7.png,649,0,670,162,Blesk s chvostíkom
ch1_20170730_165406_018_s37.png,138,0,154,162,Blesk
ch1_20170730_165406_018_s37.png,26,0,40,162,Blesk
ch1_20170730_165406_018_s37.png,340,0,362,162,Blesk
ch1_20170730_165406_018_s37.png,1020,0,1040,162,Blesk
ch1_20170730_165406_018_s37.png,1091,0,1100,162,Blesk
ch1_20170730_165406_018_s37.png,1134,0,1142,162,Blesk
ch1_20170730_165406_018_s37.png,1231,0,1245,162,Blesk
ch1_20150927_135634_076_s142.png,81,0,100,162,Blesk
ch1_20150927_135634_076_s142.png,134,0,144,162,Blesk
ch1_20150927_135634_076_s142.png,842,0,853,162,Blesk
ch1_20150927_135634_076_s142.png,905,0,916,162,Blesk
ch1_20150927_135634_076_s142.png,987,0,998,162,Blesk
ch1_20150927_135634_076_s142.png,1255,0,1267,162,Blesk
ch1_20160802_164440_414_s139.png,43,0,53,162,Blesk
ch1_20160802_164440_414_s139.png,542,0,551,162,Blesk
ch1_20160802_164440_414_s139.png,374,0,381,162,Blesk
ch1_20150914_125711_561_s40.png,64,0,78,162,Blesk
ch1_20150914_125711_561_s40.png,79,0,88,162,Blesk
ch1_20150914_125711_561_s40.png,298,0,305,162,Blesk
ch1_20150914_125711_561_s40.png,308,0,320,162,Blesk
ch1_20150914_125711_561_s40.png,395,0,403,162,Blesk
ch1_20150914_125711_561_s40.png,439,0,450,162,Blesk
ch1_20150914_125711_561_s40.png,409,0,422,162,Blesk
ch1_20150914_125711_561_s40.png,331,0,345,162,Blesk
ch1_20150914_125711_561_s40.png,505,0,517,162,Blesk
ch1_20150914_125711_561_s40.png,545,0,555,162,Blesk
ch1_20150914_125711_561_s40.png,623,0,635,162,Blesk
ch1_20150914_125711_561_s40.png,671,0,682,162,Blesk
ch1_20150914_125711_561_s40.png,1093,0,1101,162,Blesk
ch1_20150914_125711_561_s40.png,1316,0,1329,162,Blesk
ch1_20150914_125711_561_s40.png,1384,0,1396,162,Blesk
ch1_20150914_125711_561_s40.png,7,0,17,162,Blesk
ch1_20150914_125711_561_s40.png,774,0,784,162,Blesk
ch1_20150915_190334_086_s88.png,1034,0,1041,162,Blesk
ch1_20150915_190334_086_s88.png,436,0,448,162,Blesk
ch1_20150915_190334_086_s88.png,451,0,464,162,Blesk
ch1_20150915_190334_086_s88.png,1065,0,1081,162,Blesk
ch1_20150915_190334_086_s88.png,1254,0,1267,162,Blesk
ch1_20150915_190334_086_s88.png,1144,0,1153,162,Blesk
ch1_20150915_190334_086_s88.png,1385,0,1394,162,Blesk
ch1_20180614_115846_865_s34.png,135,0,152,162,Blesk
ch1_20180614_115846_865_s34.png,471,0,483,162,Blesk
ch1_20180614_115846_865_s34.png,164,0,178,162,Blesk
ch1_20180614_115846_865_s34.png,1165,0,1173,162,Blesk
ch1_20180614_115846_865_s34.png,1397,0,1411,162,Blesk
ch1_20180614_115846_865_s34.png,180,0,188,162,Blesk
ch1_20180614_115846_865_s34.png,537,0,548,162,Blesk
ch1_20180614_115846_865_s34.png,847,0,859,162,Blesk
ch1_20180614_115846_865_s34.png,1021,0,1036,162,Blesk
ch1_20180614_115846_865_s34.png,1268,0,1281,162,Blesk
ch1_20180614_115846_865_s34.png,1225,0,1239,162,Blesk
ch1_20180614_115846_865_s34.png,1373,0,1380,162,Blesk
ch1_20170730_170406_445_s83.png,380,0,399,162,Blesk s chvostíkom
ch1_20170730_170406_445_s83.png,1277,0,1296,162,Blesk
ch1_20170730_170406_445_s83.png,1335,0,1353,162,Blesk
ch1_20170730_170406_445_s83.png,1356,0,1379,162,Blesk
ch1_20170730_170406_445_s83.png,897,0,915,162,Blesk
ch1_20170730_170406_445_s83.png,1018,0,1037,162,Blesk
ch1_20170730_170406_445_s83.png,975,0,993,162,Blesk
ch1_20170730_170406_445_s83.png,1157,0,1182,162,Blesk
ch1_20170730_170406_445_s83.png,578,0,595,162,Blesk
ch1_20170730_170406_445_s83.png,513,0,526,162,Blesk
ch1_20170730_170406_445_s83.png,639,0,654,162,Blesk
ch1_20170730_170406_445_s83.png,852,0,869,162,Blesk
ch1_20170730_170406_445_s83.png,1199,0,1217,162,Blesk
ch1_20170730_170406_445_s83.png,838,0,852,162,Blesk
ch1_20170730_170406_445_s83.png,37,0,55,162,Blesk
ch1_20170730_170406_445_s83.png,1116,0,1141,162,Blesk
ch1_20180615_200505_862_s2.png,627,0,642,162,Blesk s chvostíkom
ch1_20180615_200505_862_s2.png,1339,0,1358,162,Blesk
ch1_20180615_200505_862_s2.png,1315,0,1329,162,Blesk
ch1_20180615_200505_862_s2.png,942,0,960,162,Blesk
ch1_20180615_200505_862_s2.png,845,0,863,162,Blesk
ch1_20180615_200505_862_s2.png,575,0,594,162,Blesk s chvostíkom
ch1_20180615_200505_862_s2.png,698,0,718,162,Blesk s chvostíkom
ch1_20180615_200505_862_s2.png,680,0,694,162,Blesk
ch1_20180615_200505_862_s2.png,1102,0,1122,162,Blesk s chvostíkom
ch1_20180615_200505_862_s2.png,202,0,219,162,Blesk
ch1_20180615_200505_862_s2.png,5,0,16,162,Blesk
ch1_20150902_233934_355_s51.png,541,0,571,162,Blesk s chvostíkom
ch1_20150902_233934_355_s51.png,187,0,221,162,Blesk s chvostíkom
ch1_20150902_233934_355_s51.png,125,0,137,162,Blesk
ch1_20150902_233934_355_s51.png,18,0,28,162,Blesk
ch1_20150902_233934_355_s51.png,526,0,535,162,Blesk
ch1_20150902_233934_355_s51.png,721,0,729,162,Blesk
ch1_20150902_233934_355_s51.png,566,0,582,162,Blesk
ch1_20150902_233934_355_s51.png,401,0,416,162,Blesk
ch1_20150902_233934_355_s51.png,909,0,918,162,Blesk
ch1_20150915_193835_683_s59.png,890,0,909,162,Blesk s chvostíkom
ch1_20150915_193835_683_s59.png,1130,0,1151,162,Blesk s chvostíkom
ch1_20150915_193835_683_s59.png,1028,0,1054,162,Blesk s chvostíkom
ch1_20150915_193835_683_s59.png,956,0,970,162,Blesk
ch1_20150915_193835_683_s59.png,936,0,952,162,Blesk s chvostíkom
ch1_20170702_170622_764_s42.png,900,0,914,162,Blesk
ch1_20170715_124418_989_s144.png,917,0,926,162,Blesk
ch1_20170715_124418_989_s144.png,718,0,729,162,Blesk
ch1_20170715_124418_989_s144.png,1057,0,1066,162,Blesk
ch1_20170715_124418_989_s144.png,1084,0,1098,162,Blesk
ch1_20170715_124418_989_s144.png,1200,0,1215,162,Blesk
ch1_20170715_124418_989_s144.png,1124,0,1136,162,Blesk
ch1_20170715_124418_989_s144.png,1043,0,1052,162,Blesk
ch1_20170715_124418_989_s144.png,901,0,911,162,Blesk
ch1_20160830_190459_841_s65.png,48,0,105,162,Blesk s chvostíkom
ch1_20160830_190459_841_s65.png,134,0,158,162,Blesk s chvostíkom
ch1_20160830_190459_841_s65.png,295,0,309,162,Blesk
ch1_20160830_190459_841_s65.png,568,0,579,162,Blesk
ch1_20160830_190459_841_s65.png,631,0,644,162,Blesk
ch1_20160830_190459_841_s65.png,697,0,706,162,Blesk
ch1_20160830_190459_841_s65.png,735,0,744,162,Blesk
ch1_20160830_190459_841_s65.png,747,0,759,162,Blesk
ch1_20160830_190459_841_s65.png,833,0,849,162,Blesk
ch1_20160830_190459_841_s65.png,1134,0,1151,162,Blesk
ch1_20180615_195505_452_s68.png,1191,0,1208,162,Blesk
ch1_20180615_195505_452_s68.png,16,0,28,162,Blesk
ch1_20180615_195505_452_s68.png,478,0,493,162,Blesk
ch1_20180615_195505_452_s68.png,906,0,934,162,Blesk s chvostíkom
ch1_20180615_195505_452_s68.png,746,0,783,162,Blesk s chvostíkom
ch1_20180615_195505_452_s68.png,213,0,229,162,Blesk
ch1_20180615_195505_452_s68.png,58,0,77,162,Blesk
ch1_20150915_190834_313_s137.png,260,0,269,162,Blesk
ch1_20150915_190834_313_s137.png,574,0,586,162,Blesk
ch1_20150915_190834_313_s137.png,773,0,781,162,Blesk
ch1_20150915_190834_313_s137.png,800,0,820,162,Blesk s chvostíkom
ch1_20150915_190834_313_s137.png,845,0,859,162,Blesk
ch1_20150915_190834_313_s137.png,494,0,506,162,Blesk
ch1_20150915_190834_313_s137.png,313,0,321,162,Blesk
ch1_20180615_204007_306_s98.png,84,0,97,162,Blesk
ch1_20180615_204007_306_s98.png,371,0,383,162,Blesk
ch1_20180615_204007_306_s98.png,419,0,430,162,Blesk
ch1_20180615_204007_306_s98.png,521,0,533,162,Blesk
ch1_20180615_204007_306_s98.png,615,0,629,162,Blesk
ch1_20180615_204007_306_s98.png,749,0,789,162,Blesk s chvostíkom
ch1_20180615_204007_306_s98.png,796,0,808,162,Blesk
ch1_20180615_204007_306_s98.png,1071,0,1085,162,Blesk
ch1_20180615_204007_306_s98.png,1373,0,1386,162,Blesk s chvostíkom
ch1_20170702_162120_933_s126.png,32,0,53,162,Blesk
ch1_20180629_155854_029_s39.png,322,0,341,162,Blesk
ch1_20180629_155854_029_s39.png,489,0,507,162,Blesk
ch1_20180629_155854_029_s39.png,730,0,741,162,Blesk
ch1_20180629_155854_029_s39.png,868,0,875,162,Blesk
ch1_20180629_155854_029_s39.png,909,0,917,162,Blesk
ch1_20180629_155854_029_s39.png,975,0,983,162,Blesk
ch1_20180629_155854_029_s39.png,825,0,838,162,Blesk
ch1_20180629_155854_029_s39.png,804,0,825,162,Blesk s chvostíkom
ch1_20180629_163855_720_s78.png,866,0,887,162,Blesk s chvostíkom
ch1_20180629_163855_720_s78.png,903,0,923,162,Blesk s chvostíkom
ch1_20180629_163855_720_s78.png,17,0,34,162,Blesk
ch1_20150902_234934_811_s76.png,83,0,97,162,Blesk
ch1_20150902_234934_811_s76.png,113,0,125,162,Blesk
ch1_20150902_234934_811_s76.png,436,0,449,162,Blesk
ch1_20150902_234934_811_s76.png,1271,0,1283,162,Blesk
ch1_20150902_234934_811_s76.png,1345,0,1360,162,Blesk
ch1_20150902_234934_811_s76.png,1300,0,1317,162,Blesk
ch1_20150902_234934_811_s76.png,268,0,282,162,Blesk
ch1_20150902_234934_811_s76.png,465,0,476,162,Blesk
ch1_20150902_234934_811_s76.png,500,0,514,162,Blesk
ch1_20150902_234934_811_s76.png,621,0,628,162,Blesk
ch1_20160815_202845_581_s139.png,726,0,734,162,Blesk
ch1_20160815_202845_581_s139.png,52,0,63,162,Blesk
ch1_20160815_202845_581_s139.png,1076,0,1088,162,Blesk
ch1_20160815_202845_581_s139.png,831,0,850,162,Blesk s chvostíkom
ch1_20160815_202845_581_s139.png,779,0,789,162,Blesk
ch1_20150902_234434_583_s99.png,223,0,248,162,Blesk s chvostíkom
ch1_20150902_234434_583_s99.png,831,0,859,162,Blesk s chvostíkom
ch1_20150902_234434_583_s99.png,1249,0,1279,162,Blesk
ch1_20150902_234434_583_s99.png,1098,0,1124,162,Blesk
ch1_20150902_234434_583_s99.png,1195,0,1222,162,Blesk
ch1_20150902_234434_583_s99.png,934,0,959,162,Blesk
ch1_20150902_234434_583_s99.png,397,0,424,162,Blesk
ch1_20150902_234434_583_s99.png,609,0,623,162,Blesk
ch1_20150902_234434_583_s99.png,568,0,583,162,Blesk
ch1_20180602_210229_548_s126.png,415,0,432,162,Blesk
ch1_20180602_210229_548_s126.png,463,0,482,162,Blesk
ch1_20180629_154853_611_s106.png,220,0,236,162,Blesk
ch1_20180629_154853_611_s106.png,343,0,356,162,Blesk
ch1_20180629_154853_611_s106.png,410,0,422,162,Blesk
ch1_20160802_163439_979_s89.png,495,0,505,162,Blesk
ch1_20160802_163439_979_s89.png,235,0,244,162,Blesk
ch1_20160802_163439_979_s89.png,308,0,316,162,Blesk
ch1_20160802_163439_979_s89.png,331,0,342,162,Blesk
ch1_20160802_163439_979_s89.png,356,0,367,162,Blesk
ch1_20160815_203846_040_s42.png,253,0,272,162,Blesk
ch1_20160815_203846_040_s42.png,555,0,562,162,Blesk
ch1_20160815_203846_040_s42.png,629,0,637,162,Blesk
ch1_20160815_203846_040_s42.png,725,0,734,162,Blesk
ch1_20160815_203846_040_s42.png,844,0,863,162,Blesk
ch1_20160815_203846_040_s42.png,1345,0,1361,162,Blesk
ch1_20160815_203846_040_s42.png,1308,0,1324,162,Blesk
ch1_20160815_203846_040_s42.png,1206,0,1229,162,Blesk s chvostíkom
ch1_20160815_203846_040_s42.png,1185,0,1209,162,Blesk s chvostíkom
ch1_20160815_203846_040_s42.png,1159,0,1181,162,Blesk s chvostíkom
ch1_20160815_203846_040_s42.png,657,0,672,162,Blesk
ch1_20160815_203846_040_s42.png,798,0,810,162,Blesk
ch1_20150915_184833_399_s116.png,356,0,367,162,Blesk
ch1_20150915_184833_399_s116.png,1297,0,1316,162,Blesk
ch1_20180614_114846_456_s92.png,1208,0,1223,162,Blesk
ch1_20180614_114846_456_s92.png,1337,0,1349,162,Blesk
ch1_20180614_114846_456_s92.png,535,0,544,162,Blesk
ch1_20180614_114846_456_s92.png,166,0,172,162,Blesk
ch1_20180614_114846_456_s92.png,752,0,764,162,Blesk
